NN49XG	52.21219	-0.93101
NN54GG	52.23621	-0.94421
NN54GJ	52.24376	-0.95448
NN55JW	52.23520	-0.91291
NN55LD	52.23834	-0.91345
NN55LE	52.23951	-0.91420
NN55QA	52.23506	-0.93421
NN56DP	52.24776	-0.93656
NN56DT	52.25054	-0.94131
NN67ET	52.34106	-1.07106
NN67RR	52.30266	-1.08061
NN67TP	52.34811	-1.13835
NN68NA	52.34085	-0.96387
NN69DS	52.32778	-0.90880
NN71DP	52.21307	-0.77810
NN71NB	52.23715	-0.78977
NN72AH	52.18705	-0.82214
NN72HL	52.14631	-0.84889
NN72NW	52.15847	-0.89460
NN73BE	52.22048	-1.03852
NN73BU	52.17621	-0.93889
NN73RW	52.20591	-1.00486
NR103RQ	52.69615	1.24499
NR104BW	52.77270	1.16132
NR104JJ	52.76265	1.11067
NR104LJ	52.76605	1.11231
NR104RE	52.75153	1.09293
NR116JG	52.78743	1.25387
NR116YA	52.79306	1.23733
NR117AA	52.86166	1.24389
NR117HP	52.87255	1.25952
NR11JB	52.62171	1.31249
NR11PH	52.62737	1.29993
NR120YE	52.75289	1.56856
NR128AH	52.74550	1.40187
NR128SA	52.70444	1.40071
NR129AZ	52.77123	1.51728
NR12EX	52.61437	1.29893
NR12NG	52.60717	1.29551
NR134NA	52.63061	1.45096
NR135LL	52.62546	1.43325
NR135PX	52.61948	1.43811
NR13DD	52.62666	1.29606
NR13HL	52.61966	1.29839
NR148AE	52.56045	1.23735
NR14JA	52.63083	1.31338
NR152BJ	52.43551	1.18946
NR161FD	52.53322	1.15189
NR161NQ	52.49660	1.09331
NR162EP	52.43229	1.00432
NR162LU	52.43949	0.93019
NR162QN	52.45123	0.90853
NR180AY	52.56927	1.11208
NR180DB	52.57738	1.10987
NR180PH	52.57080	1.10986
NR189SU	52.53958	1.05669
NR191AD	52.68024	0.94580
NR191DR	52.67969	0.94098
NR191ED	52.68036	0.93855
NR191FD	52.67975	0.93951
NR191RJ	52.65554	0.96793
NR191XB	52.66815	0.94600
